movie id,movie title,release date,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
736,Shadowlands ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
737,Sirens ,1-Jan-94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
738,Threesome ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
739,Pretty Woman ,1-Jan-90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
740,Jane Eyre ,5-Apr-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
741,"Last Supper, The ",5-Apr-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
742,Ransom ,8-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
743,"Crow: City of Angels, The ",30-Aug-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
744,Michael Collins ,11-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
745,"Ruling Class, The ",1-Jan-72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Real Genius ,1-Jan-85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Benny & Joon ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
748,"Saint, The ",14-Mar-97,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
749,"MatchMaker, The ",1-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
750,Amistad ,18-Dec-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,Tomorrow Never Dies ,1-Jan-97,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
752,"Replacement Killers, The ",6-Feb-98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,Burnt By the Sun ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,Red Corner ,1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
755,Jumanji ,1-Jan-95,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
756,Father of the Bride Part II ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Across the Sea of Time ,1-Jan-95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
758,Lawnmower Man 2: Beyond Cyberspace ,1-Jan-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
759,Fair Game ,1-Jan-95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Screamers ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,Nick of Time ,1-Jan-95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762,Beautiful Girls ,9-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,Happy Gilmore ,16-Feb-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764,If Lucy Fell ,8-Mar-96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
765,Boomerang ,1-Jan-92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
766,Man of the Year ,1-Mar-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,"Addiction, The ",1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
768,Casper ,1-Jan-95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Congo ,1-Jan-95,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
770,Devil in a Blue Dress ,1-Jan-95,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
771,Johnny Mnemonic ,1-Jan-95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
772,Kids ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,Mute Witness ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,"Prophecy, The ",1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775,Something to Talk About ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
776,Three Wishes ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,Castle Freak ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
778,Don Juan DeMarco ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
779,Drop Zone ,1-Jan-94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Dumb & Dumber ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,French Kiss ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
782,Little Odessa ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,Milk Money ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
784,Beyond Bedlam ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
785,Only You ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
786,"Perez Family, The ",1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
787,Roommates ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
788,Relative Fear ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
789,Swimming with Sharks ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
790,Tommy Boy ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
791,"Baby-Sitters Club, The ",1-Jan-95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Bullets Over Broadway ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Crooklyn ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
794,It Could Happen to You ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
795,Richie Rich ,1-Jan-94,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Speechless ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
797,Timecop ,1-Jan-94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798,Bad Company ,1-Jan-95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Boys Life ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,In the Mouth of Madness ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
801,"Air Up There, The ",1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Hard Target ,1-Jan-93,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
803,Heaven & Earth ,1-Jan-93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
804,Jimmy Hollywood ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Manhattan Murder Mystery ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
806,Menace II Society ,1-Jan-93,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
807,Poetic Justice ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,"Program, The ",1-Jan-93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
809,Rising Sun ,1-Jan-93,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
810,"Shadow, The ",1-Jan-94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Thirty-Two Short Films About Glenn Gould ,1-Jan-93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
812,Andre ,1-Jan-94,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,"Celluloid Closet, The ",15-Mar-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,"Great Day in Harlem, A ",1-Jan-94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
815,One Fine Day ,30-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
816,Candyman: Farewell to the Flesh ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,Frisk ,29-Mar-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,Girl 6 ,22-Mar-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Eddie ,31-May-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Space Jam ,15-Nov-96,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
821,Mrs. Winterbourne ,19-Apr-96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
822,Faces ,1-Jan-68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,Mulholland Falls ,26-Apr-96,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
824,"Great White Hype, The ",3-May-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825,"Arrival, The ",31-May-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
826,"Phantom, The ",7-Jun-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,Daylight ,6-Dec-96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,Alaska ,21-Aug-96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Fled ,19-Jul-96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Power 98 ,17-May-96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
831,Escape from L.A. ,9-Aug-96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
832,Bogus ,6-Sep-96,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
833,Bulletproof ,6-Sep-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Halloween: The Curse of Michael Myers ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
835,"Gay Divorcee, The ",1-Jan-34,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
836,Ninotchka ,1-Jan-39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
837,Meet John Doe ,1-Jan-41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,In the Line of Duty 2 ,30-Aug-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Loch Ness ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
840,Last Man Standing ,20-Sep-96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
841,"Glimmer Man, The ",4-Oct-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
842,Pollyanna ,1-Jan-60,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
843,"Shaggy Dog, The ",1-Jan-59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Freeway ,23-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,That Thing You Do! ,28-Sep-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,To Gillian on Her 37th Birthday ,18-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
847,Looking for Richard ,11-Oct-96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
848,"Murder, My Sweet ",1-Jan-44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
849,Days of Thunder ,1-Jan-90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,"Perfect Candidate, A ",27-Sep-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
851,Two or Three Things I Know About Her ,1-Jan-66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,"Bloody Child, The ",26-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
853,Braindead ,1-Jan-92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,Bad Taste ,1-Jan-87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
855,Diva ,1-Jan-81,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
856,Night on Earth ,1-Jan-91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
857,Paris Was a Woman ,8-Nov-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858,Amityville: Dollhouse ,1-Jan-96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,April Fool's Day ,1-Jan-86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
860,"Believers, The ",1-Jan-87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
861,Nosferatu a Venezia ,1-Jan-86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
862,Jingle All the Way ,22-Nov-96,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) ",8-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,My Fellow Americans ,20-Dec-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,"Ice Storm, The ",1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,Michael ,25-Dec-96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
867,"Whole Wide World, The ",25-Dec-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,Hearts and Minds ,10-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,Fools Rush In ,14-Feb-97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Touch ,14-Feb-97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,Vegas Vacation ,14-Feb-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Love Jones ,14-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Picture Perfect ,1-Aug-97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
874,Career Girls ,8-Aug-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875,She's So Lovely ,22-Aug-97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
876,Money Talks ,22-Aug-97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Excess Baggage ,1-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,That Darn Cat! ,14-Feb-97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
879,"Peacemaker, The ",1-Jan-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
880,Soul Food ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,Money Talks ,22-Aug-97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Washington Square ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,Telling Lies in America ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,Year of the Horse ,1-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,Phantoms ,1-Jan-98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,"Life Less Ordinary, A ",1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
887,Eve's Bayou ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,One Night Stand ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,"Tango Lesson, The ",1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,Mortal Kombat: Annihilation ,1-Jan-97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Bent ,18-Dec-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
892,Flubber ,1-Jan-97,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,For Richer or Poorer ,1-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Home Alone 3 ,1-Jan-97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Scream 2 ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,"Sweet Hereafter, The ",1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,Time Tracers ,1-Jan-95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,"Postman, The ",1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,"Winter Guest, The ",1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,Kundun ,25-Dec-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,Mr. Magoo ,25-Dec-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,"Big Lebowski, The ",26-Dec-97,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
903,Afterglow ,26-Dec-97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
904,Ma vie en rose (My Life in Pink) ,26-Dec-97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,Great Expectations ,1-Jan-98,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Oscar & Lucinda ,31-Dec-97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
907,Vermin ,1-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Half Baked ,16-Jan-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Dangerous Beauty ,23-Jan-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Nil By Mouth ,6-Feb-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,Twilight ,30-Jan-98,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
912,U.S. Marshalls ,10-Mar-98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,Love and Death on Long Island ,10-Mar-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Wild Things ,14-Mar-98,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
915,Primary Colors ,20-Mar-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,Lost in Space ,27-Mar-98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
917,Mercury Rising ,27-Mar-98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,City of Angels ,3-Apr-98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,"City of Lost Children, The ",1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,Two Bits ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,Farewell My Concubine ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,Dead Man ,10-May-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,Raise the Red Lantern ,1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,White Squall ,1-Jan-96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,Unforgettable ,23-Feb-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,Down Periscope ,1-Mar-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,"Flower of My Secret, The (Flor de mi secreto, La) ",8-Mar-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,"Craft, The ",26-Apr-96,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
929,Harriet the Spy ,3-Jul-96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Chain Reaction ,31-Jul-96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,"Island of Dr. Moreau, The ",23-Aug-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
932,First Kid ,30-Aug-96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
933,"Funeral, The ",25-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,"Preacher's Wife, The ",13-Dec-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,Paradise Road ,18-Apr-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
936,Brassed Off ,13-Jun-97,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,"Thousand Acres, A ",1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,"Smile Like Yours, A ",1-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
939,Murder in the First ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
940,Airheads ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,With Honors ,1-Jan-94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
942,What's Love Got to Do with It ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,Killing Zoe ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,Renaissance Man ,1-Jan-94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
945,Charade ,1-Jan-63,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
946,"Fox and the Hound, The ",1-Jan-81,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,"Big Blue, The (Grand bleu, Le) ",1-Jan-88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,Booty Call ,28-Feb-97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949,How to Make an American Quilt ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,Georgia ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,"Indian in the Cupboard, The ",1-Jan-95,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
952,Blue in the Face ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Unstrung Heroes ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
954,Unzipped ,1-Jan-95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,Before Sunrise ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
956,Nobody's Fool ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,Pushing Hands ,1-Jan-92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,To Live (Huozhe) ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,Dazed and Confused ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Naked ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,Orlando ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Ruby in Paradise ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,Some Folks Call It a Sling Blade ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
964,"Month by the Lake, A ",1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
965,Funny Face ,1-Jan-57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
966,"Affair to Remember, An ",1-Jan-57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,Little Lord Fauntleroy ,1-Jan-36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,"Inspector General, The ",1-Jan-49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969,Winnie the Pooh and the Blustery Day ,1-Jan-68,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Hear My Song ,1-Jan-91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Mediterraneo ,1-Jan-91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
972,Passion Fish ,1-Jan-92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,Grateful Dead ,18-Oct-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,Eye for an Eye ,1-Jan-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,Fear ,12-Apr-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,Solo ,23-Aug-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
977,"Substitute, The ",19-Apr-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Heaven's Prisoners ,10-May-96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,"Trigger Effect, The ",30-Aug-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
980,Mother Night ,1-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Dangerous Ground ,4-Sep-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,Maximum Risk ,13-Sep-96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,"Rich Man's Wife, The ",13-Sep-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,Shadow Conspiracy ,31-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,Blood & Wine ,15-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
